product_id,review_id,rating,content,customer_name
74021317,18870398,4,"Vẫn không gói bao chống sốc như bth ,may không hư hỏng.Cuốn này thấy nổi nên mua về đọc thử ,mấy chương đầu hơi chán nhưng càng về sau càng hay.Miêu tả tâm trạng nhân vật khá tốt.Kết ổn ,nói chung là nên đọc.",Nhu Phuong
74021317,18013586,5,"CCNCT sẽ cho bạn có cái nhìn gần gũi về 1 gđ có đông anh chị e mỗi người 1 tính và cách họ đối mặt với nhau sau mỗi lần Zeze phạm lỗi sai, cách hoá giải mọi vấn đề mà Zeze gặp phải từ khi còn là đứa trẻ nó chỉ đơn giản là tình yêu thương sự lắng nghe và thấu hiểu, nhờ có bác Bồ cảm thông và lắng nghe nên mới có thể hướng dẫn và chỉ ra những điều hay lẽ phải để dần thay đổi 1 Zeze nghịch ngợm thông minh ham học hỏi và già trước tuổi khi đang cố gắng học những điều mới mẻ dù không biết là đúng hay sai",Nguyen Nhung
74021317,17959111,5,"Sách bọc cẩn thận. Giao hàng nhanh. Nội dung sách rất hay. Ng đọc như được trở về tuổi thơ với những trò tinh nghịch. Cậu bé nhân vật chính là đứa trẻ thông minh, hiểu chuyện sớm và sống rất tình cảm. Câu chuyện là dòng cảm xúc của cậu bé 5 tuổi vô cùng hấp dẫn và cuốn hút. Muột cuốn sách đáng mua",Nhâm Thị Thắm
74021317,16151572,2,"Thời gian giao hàng nhanh, nhưng mình bóc hộp carton đóng hàng ra thì có đúng trơ trọi một quyển sách không bọc nilong, không chống sốc gì. Bìa sách thì gãy gập vài chỗ. Cảm giác như Tiki giao cho mình sách cũ vậy. Rõ ràng mình xem feedback mng mua cuốn này cũng có seal và mình mua những lần trước cũng được bọc seal rất đàng hoàng ???",Thu Thu Tran
74021317,16814760,4,"nội dung sách hay, đáng đọc lắm. mọi khi mua hàng tiki đóng kĩ càng cẩn thận lắm, có khi mua hàng chút éc thì hộp to đùng, nhưng nay đơn hàng của mình trông nè, dù sách dc bọc bởi mình đã mua gói bọc sách, nhưng dính keo trông bực mình quá. nhưng vẫn cho 5* vì sách hay",Mai Thảo
74021317,19990273,5,"Shop giao cũng khá nhanh. Có kèm chống xốc chứ 0 phải là chỉ có mỗi bìa carton bọc ngoài như mn nói. Sách hay, cảm động lắm luôn, mua thêm một e nữa để tặng. Mong mn ủng hộ shop nhiều hơn. ♡.",Pham Mai Anh
74021317,17888596,5,"[#Zoe_rì_viu_nào] Cây cam ngọt của tôi 🌳

🎶Bản ca ngọt ngào xen lẫn trầm buồn, của ZeZé hay của chính tác giả Meu Pé de Laranja Lima. Thì ra trong một bản nhạc hay, những nốt trầm và nốt bổng sẽ hoà quyện cùng nhau một cách nhịp nhàng đến thổn thức.
🎬Xuất phát điểm là một đứa trẻ quá đỗi thông minh, tài năng và có khả năng trong việc cảm nhận thế giới xung quanh một cách muôn màu, muôn vẻ và qua trí tưởng tượng phong phú.
Với mỗi khung cảnh, mỗi tình huống, ZeZé lại hiện lên với các hình ảnh khác nhau:
💫Khi là một đứa trẻ nghịch ngợm kinh khủng với những trò làm người khác phát điên.
💫Khi là một đứa trẻ với trí tưởng tượng vô cùng tận với người bạn thân Pinkie - Cây cam ngọt cùng thế giới rừng rậm Amazon cùng biết bao nhân vật trên đời.
💫Khi là một người anh hết lòng yêu thương Luís, là một đứa em bé bỏng của Glória.
💫Khi là một đứa nhỏ quá khôn lanh trên mức cho phép khi biết tần tật những thứ nói ra người lớn phải giật mình
💫Khi là một học trò cực kỳ ngoan ngoãn, xuất sắc trong học tập.

Nhưng ẩn sâu tất cả là một sự nhạy cảm và khao khát sự yêu thương thấu hiểu. Pinkie là người bạn đồng hành trong mọi câu chuyện buồn vui còn ông Bồ là người chở che, yêu thương và thấu hiểu.
Đôi khi cái nghèo khổ qua quắt làm con người ta chẳng còn thời gian để yêu thương và thấu hiểu người khác, kể cả gia đình.
😢Và ở tuổi lên 6 ấy, một vết thương lòng quá lớn trong lòng ZeZé để ZeZé quay về hồn nhiên vui vẻ như cái tuổi lên 5 trước khi được yêu thương vỗ về, trước khi nhận bông hoa trắng giã từ Pinkie.

""Ai đã ở trên đời, thì tức là người đó đều xứng đáng được sinh ra""
""Có thể giết một người nào đó trong trái tim. Không yêu người đó nữa. Và thế là một ngày nào đó người đó sẽ chết""
#caycamngotcuatoi #bookreview",Mai  vân
74021317,18692830,5,"Hài lòng về sản phẩm. Một cuốn tự truyện hay, ý nghĩa mỗi người chúng ta đều là một món quà đều xứng đáng được yêu thương và cách dạy dỗ lớn lên khi còn là những đứa trẻ. Tiki giao hàng nhanh dịch vụ tốt",Nguyễn Anh
74021317,17352086,5,"Sách xinh lắm luôn mng ưi. Mặc dù lần này không có bọc chống sốc nhưng trộm zía sách hong bị nát hay gấp góc. Giao hàng siêu siêu nhanh, đặt 8/8 mà 9/8 đã giao rùi. Rcm nên mua nha mng ui",Phuong Anh
74021317,12668904,1,"Lần này phải gửi review vì thất vọng với chất lượng của Tiki. Mình luôn đăng ký gói Bookcare nhưng lần này giao hàng không hề có đồ chặn trong hộp giấy, gửi hàng tới thì bị bóp méo hộp rất nhiều. Vì dịch nên mình đã cho qua chuyện giao hàng trễ nhưng chất lượng đóng gói thì lại thế này.
Đã bỏ tiền để bọc sách rồi nhưng nhìn chất lượng quyển sách không thể chấp nhận được. Mong Tiki giải quyết vấn đề này!",Trí Nguyễn
74021317,18876040,5,"Có những câu chuyện làm ta thấy vui vẻ, nhưng cũng có câu chuyện lặng lẽ lấy đi bao giọt nước mắt của người xem. Một câu chuyện về tuổi thơ của cậu bé, nhà rất nghèo nhưng tâm hồn không nghèo. Nơi cậu luôn toát ra những điều tốt đẹp nhất cho những người xung quanh, cả mầm cây ngọn cỏ. Mang 1 tâm hồn thiên sứ, cậu bé có thể giao tiếp với mọi thứ xung quanh, đặc biệt là cây cam ngọt, người bạn tri kỷ của cậu. Những nốt trầm trong câu chuyện là những lúc cậu giường như yếu đuối, gục ngã trước cuộc sống quá đỗi khó khăn, rồi cậu phải dần trưởng thành hơn, mạnh mẽ hơn bởi tình yêu thương của những thành viên trong gia đình và những người hàng xóm tốt bụng. Những ký ức trẻ thơ dần phai nhoà theo năm tháng, nhưng nó luôn được lưu lại trên những trang sách này. Yêu cây cam ngọt của tôi 🥰",Nguyễn Trần Anh
74021317,18858680,5,"Quyển này rất nổi rồi nên mình k bàn nữa
Thật sự rất thích thái độ và quy cách đóng gói gửi hàng của tiki
Nhma mình nghĩ nếu đơn sách thì nên có một lớp bọc chống sốc thì sách sẽ không bị móp nè
Giáo hàng rất nhanh nhé 
Đặt sáng t4 mà sáng t6 đã giao rồi ♥️♥️♥️",Trần Linh
74021317,15657702,5,"Mình đã thích quyển sách này từ lâu, vậy nên thật tuyệt vì mình cuối cùng đã mua được Cây Cam Ngọt Của Tôi với giá sale khá ổn. Mình chưa đọc sách nhưng đã đọc review nội dung nên biết rằng chắc chắn sách sẽ không làm mình thất vọng. Tiki giao hàng nhanh hơn dự kiến 1 ngày, sách đẹp và mọi thứ đều tuyệt. Cảm mơn Tiki ạ!",Tuyết Phượng 
74021317,8877208,5,"Một cuốn sách nhẹ nhàng và vô cùng dễ thương. Những đoạn hội thoại nhỏ, bình dị nhưng đủ sức chạm đến trái tim bất cứ ai.
Ko biết người khác đọc  thấy thế nào, mình thì như được đồng cảm, à hoá ra cũng có 1 cậu bé, chứa đựng biết bao nhân vật bên trong giống như mình. Chú chim sẻ hát hay nhất, Pinkie, con quỷ nghịch ngợm ? Có những đoạn khiến mình xúc động đến bật khóc. Đáng đọc lắm ạ. 
Sách in màu dễ chịu, khâu gáy, bìa rất xinh.",Nguyen Quynh
74021317,8569824,5,"Sách lúc nhận hình thức rất ổn, không cong vênh xước gãy, đơn hàng này mình hài lòng 5/5 với Tiki.
Về phần nội dung, mình đọc liên tục 4 tiếng, nửa đầu vừa vui vừa giận, đôi khi tức tối nhưng lại dịu ngay bởi những hành động ấm áp của cậu bé dành cho những người thương yêu. Nửa sau tan vỡ, dằn xé, tiếc nuối, xót xa, phẫn nộ...đủ cả. Một cuốn sách day dứt và khiến người ta hoài niệm, về tuổi thơbcủa mình, và thật sự nuối tiếc, dù là chuyện vui hay buồn, thứ đã trôi qua chính là dĩ vãng, không thể quay đầu.
Một quyển sách buồn, một hồi ức buồn, một trải nghiệm buồn, nhưng đáng!",Prue Nguyễn
74021317,20158920,5,"Nhìn là thấy hay rồi, mua đi khỏi nghĩ ngợi",Do Na
74021317,15435374,1,"Ko bàn về nội dung vì mình chưa đọc.
Nhưng về cách đóng gói sp của tiki thì mình xin cạn lời. vận chuyển đường dài nhưng ko hề có 1 miếng chống sốc nào. cạnh sách bị dập như này nhìn xem có xót ko. ko biết đây là sở thích đóng gói của tiki ntn hay do mình xui??? làm ơn thay đổi cách đóng gói dùm ạ. cảm ơn",huyen pham
74021317,19822899,5,"Mua sách trên tiki thì khỏi bàn về chất lượng giấy với thời gian dự kiến giao nha, sách đc bọc bằng bọc chống sốc nên cũng đỡ trầy xước sách nè",Linh Hoàng
74021317,19367949,5,"Sách hay, con rất thích đọc. Tôi đã mua bao nhiêu hàng hoá online, các nhà giao hàng đều chu đáo với khách. Riêng người giao hàng tiết kiệm làm cho tôi rất khó chịu. Họ bảo tôi đưa tiền chẵn sáng ra là chị đổi tiền lẻ, họ không lấy. Họ yêu cầu tôi chuyển khoản. Sau khi tôi nói tôi không có tiền trong tài khoản và trưa hay chiều quay lại giao  Họ mới cầm tờ 500k của tôi, họ trả lại tiền và nói lẩm bẩm gì đó. Gây tâm lý ức chế khi nhận hàng. Làm tôi không có hứng thú đọc quyển sách này nữa. Nên có mục: chọn nhà giao hàng.",Bùi thị Tuyết Minh
74021317,17212382,5,"Tác phẩm xoay quanh cậu bé Zezé - một cậu bé gần lên sáu với ước mơ vô cùng giản đơn là được làm nhà thơ thắt nơ bướm. Zeze có một trí tưởng tượng phong phú, cậu đã tạo ra một thế giới trẻ thơ cho riêng mình như một cách để quên đi thực tại ảm đạm và buồn chán, nơi mà người lớn chỉ quay cuồng trong tiền bạc nhưng thiếu vắng hạnh phúc và ước mơ. Sống trong cuộc sống tăm tối bị cái nghèo bủa vây, cùng với những trận đòn roi (của những người gọi là người thân) đã khiến cho zeze nghĩ rằng mình đáng lẽ không nên được sinh ra trên cuộc đời này, mình chính là đứa con của quỷ. Nhưng trong cùng cực và đau đớn, Zeze đã gặp một nguồn ánh sáng - một người bạn bằng xương bằng thịt, chính là ông Bồ. Chính lòng yêu thương, tình bác ái đã sưởi ấm tâm hồn đang băng hoại của một đứa trẻ ""khôn sớm"", tìm thấy hạnh phúc dưới tận cùng của nỗi đau. Điều mình thích ở tác phẩm này còn ở hình tượng ""cây cam ngọt"", là ""Bạn Yêu"" Pinkie của Zeze. Cây cam ngọt như chính là hiện thân của zeze, là tâm sự và nỗi niềm của zeze, còn là điểm tựa bấu víu của cậu trước những đắng cay chua chát của cuộc sống. Mình rất tiếc vì không đọc được tác phẩm này sớm hơn, đây thục sự là một quyển sách rất hay và đáng để đọc, đáng để cảm nhận và suy ngẫm về lòng yêu thương giữa người với người.",Trọng Nhân
74021317,18630214,5,"""Hành trình khám phá nỗi đau và tình yêu thương""
    Câu chuyện về một cậu bé với nỗi đau tinh thần đã quá lớn trong lòng, quyết định lựa chọn tiếp tục sống khi người bạn đặc biệt của cậu gặp biến cố, người đã dạy cho cậu - và được cậu dạy - định nghĩa của tình yêu thương. Lý do sống đặc biệt ở chỗ cũng đến từ chính nguyên nhân khiến cậu chọn cái chết - đó là gia đình.
    Xúc động và day dứt. Một câu chuyện nếu được dựng thành phim thì tuyệt vời biết bao...",Xuân Lộc
74021317,14897708,5,"Nhận được hàng, mình rất vui và hài lòng. Sách bìa đẹp, nội dung thì đúng hay và ý nghĩa luôn, nhận ra được vẻ đẹp thực sự từ điều đơn giản nhất. Đọc xong lời văn, cảm giác mình học được nhiều điều từ cuốn sách, nhận thấy sự *** khổ khi thiếu đi hai chữ: ""tình thương"". Cuốn sách rất hay, vẻn vẹn hơn 200trang nhưng nội dung ẩn chứa sâu sắc và lắng đọng lắm. Mình thấy mọi người ai chưa có cơ hội đọc thì nên đọc đi nhé, bổ ích lắm luôn",Hoàng Minh Nguyệt
74021317,11174991,5,Mình không ngờ nó có thể hay đến như vậy. Bắt đầu là sự vui vẻ của zezé và kết thúc là sự đau buồn khi mất đi hai người bạn quý giá của mình. Mình đã bật khóc từ khi đọc đến chương 4 có thể nói đây là chương bắt đầu chuyển mình. Nỗi buồn đến rất chậm rãi và hợp lý đến nỗi mình không hề nhận ra hay biết trước được điều gì sẽ xảy ra đến với cuộc đời của cậu ấy. Mình thật sự rất thích cuốn sách này và mình mong mọi người biết đến cuộc sách này hơn hết là một tuổi thơ kì lạ của cậu bé zezé đầy thú vị.,Thuy Duong Nguyen
74021317,18631091,5,"Cuốn này dc nhiều người khen quá trời, mình canh mãi đến đợt sale sinh nhật tiki 05/01/2023 là mua luôn nên giá khá rẻ, nội dung thì chưa đọc nên chưa nhận xét dc mình nhiều người khen và đánh giá cao thì chắc hẳn mình cũng sẽ thấy hay thôi",Cam Khánh Trình
74021317,14788624,5,"T đã khóc, khóc vì cậu bé Zezé. Một đứa trẻ 5 tuổi nhưng lại có những suy nghĩ mà người trưởng thành phải đáng ngẫm. Cậu cho rằng mình là đứa trẻ hư và phải đáng chịu phạt bằng những trận đòn roi (dù có hay không có lý do chính đáng bị đánh) hay bằng những lời chửi rủa. Cậu khát khao có được sự yêu thương. Nhưng khi sự yêu thương đó “bị Chúa tước đoạt”, Zezé đã nói rằng cậu bị chịu phạt bằng cách phải tiếp tục sống và sống. Một đứa trẻ từng rất hoạt bát, nhanh nhẹn và giàu trí tượng tượng đã bị “ép lớn” ở cái tuổi thứ 5 của cuộc đời.
Đọc xong T đã rút ra được rất nhiều điều, quan trọng nhất đó chính là nuôi dạy và giáo dục con trẻ. Đừng nghĩ rằng trẻ con thì không biết gì nên mình muốn hay nói những gì cũng được, chúng nó không hiểu đâu. Chính nhưng hành đọngo và lời nói đó đều sẽ khắc sâu vào trong người đứa trẻ.",Trang Trần
74021317,19621490,5,Thấy review nhiều người bảo buồn lắm nhưng riêng mình thấy tiếc nuối nhiều hơn nhưng mà nó chưa đủ đô với mình :)) được cái khi đọc xong mình thấy chỉ được một người trên đời này yêu thương thôi là đã may mắn và hạnh phúc lắm rồi.,Phương Võ
74021317,17027046,5,"Gia đình là nơi gắn kết yêu thương, nơi cho ta những cảm xúc hạnh phúc và những trải nghiệm tuyệt vời. Nhưng với cậu bé Zezé ở đây, điều đó ngược lại.
...
    Một cậu bé 5 tuổi thông minh và nghịch ngợm hay giở trò tinh quái. Gia đình của Zezé nghèo, có lẽ cái nghèo đó đã xây dựng khoảng cách giữa cậu và người thân của mình. Cậu phải tìm kiếm sự ấm áp và yêu thương từ người xa lạ. Người nhà cậu, họ không thể hiểu nổi tại sao Zezé lại hay gây chuyện bằng trò quậy phá như thế, đến ngay cả bản thân cậu cũng không hiểu tại sao. Cậu nói đó không phải mình làm mà do ""con quỷ"" trong cậu gây ra. Vậy điều gì đã tạo ra một ""con quỷ"" bên trong cậu??

    Cậu không được sống một cuộc sống như những cô cậu bé cùng trang lứa. 5 tuổi cậu đã phải lo lắng về nhiều thứ. Trong khi những đứa trẻ khác được người thân cho tiền tiêu vặt, được mua nhiều đồ chơi, được ăn nhiều cái ngon...thì cậu chỉ dám ghen tị. 
  ""Tại sao người ta lại nói cho bọn trẻ nhiều chuyện như vậy trong khi chúng còn bé như thế?"" 
Có lẽ là do cái nghèo, sự phân biệt trong xã hội, hoàn cảnh khó khăn....chẳng???

""Cây cam ngọt của tôi"" là cuốn sách rất xúc động, chạm đến trái tim người đọc. Qua đấy cũng cho ta bài học lớn, 
hành vi của gia đình sẽ ảnh hưởng đến tính cách và hành vi của con cái sau này. 
vì vậy hãy nuôi dạy con cái bằng sự yêu thương và phương pháp giáo dục đúng đắn.",Hương Yeon
74021317,17017510,5,"Giao hàng nhanh, đóng gói sơ sài. Chỉ nhét sách vào hộp thôi. May là sách vẫn không sao, sách mới, k có seal. Không quá khi nói rằng mình nghĩ đây là 1 tác phẩm xuất sắc. Ngay từ đầu, mình cảm nhận được sự trầm lắng, nhẹ nhàng, hơi u buồn và nỗi thương cảm nhẹ cho cậu bé. Cách viết và mạch truyện khá lôi cuốn, tựa như một bức thư, nhật ký hay lời tâm sự của nhân vật chính. Đến cuối, mình không khỏi buồn, có chút không chấp nhận được cái kết. Cậu bé thực sự đã mất đi người cha, người bạn thân thiết nhất của mình. Mọi người nên đọc thử và cảm nhận nhé.",Huyền Page
74021317,7921419,4,"sách giao không quá nhanh cũng không quá chậm , nội dung mình chưa đọc nên cập nhật sau , bìa sách thì quá đẹp khỏi bàn cãi có điều bìa hơi gập với sách cũng có mấy chỗ bị nhăn chắc do quá trình vận chuyển , shipper khá thân thiện nch dễ thương nhiệt tình :3 mong shop bao sách kĩ hơn để trách bị nhăn ạ , thanks",Hero Cat
74021317,14497134,5,"Sách của Nhã Nam rất đẹp, lỗi in thì có thể liên hệ Nhã Nam để đổi được. Quà đầy đủ, sale mạnh. Mình hơi buồn Tiki vì khâu đóng gói rất sơ sài, ko có bọc xung quanh, nên trừ điểm chỗ này. Cũng may mình mua nhiều nên vừa hộp, ko bị lỗi gáy sách mấy, nhưng cũng bị nhăn gáy sách. Riêng cuốn này thì ko bị lỗi gì cả. Khâu vận chuyển cũng làm mình sốt ruột nữa, ko thấy cập nhật gì kỹ lắm, nhưng đợt này giao đúng hẹn.",Tiên Phạm
74021317,18374963,5,"Đó là một câu chuyện buồn.

Hành trình của cậu nhóc Zeze khiến tôi tự thấy mình trong gương. Ai rồi cũng sẽ lớn lên, và chúng ta phải lựa chọn giữa việc trao yêu thương hay là roi vọt cho người khác. Xin hãy yêu nhau và thương nhau như cách ông Bồ, chị Glo dành cho Zeze, hãy quan tâm tới bố và mẹ của các bạn trong ngày giáng sinh.

Và một bất ngờ, các tác phẩm từ Brazil vẫn mang một niềm tin và sự đối thoại với Thượng đế nhân lành.

Đây là một cuốn sách đáng đọc.",Lê Việt Anh
74021317,18365724,5,"Đóng gói sách của Tiki dạo này rất tệ. Mình mở hộp ra mà sốc luôn, chỉ độc 3 quyển sách trong cái hộp móp méo và 1 lớp giấy vụn ở bên trên, khi lấy đống giấy vụn ra thì vụn giấy phủ đầy cả bìa sách. Sách không được cho vào túi chống sốc và cũng không có thứ gì bảo vệ các góc sách cả. Kết quả là sách bị nhăn và quăn góc. Nhưng mình vẫn cho 5 sao với hy vọng tiki hãy cải thiện hơn ở những đơn hàng sau. 

Về nội dung cuốn sách thì không còn gì để bàn cãi nữa. Với lượt bán ra cực khủng và nhiều review có cánh dành cho cuốn sách này. Ban đầu mình hơi khó hiểu tại sao cuốn sách này lại viral như thế cho đến khi mình cầm nó trên tay, và mình đã khóc ở những trang sách cuối cùng. Một cây cam ngọt nhưng không hề ngọt. Dạo này mấy tựa sách *** mấy con mọt quá =)))",Phương Nhi
74021317,20203544,5,"Đóng gói cẩn thận, giao hàng nhanh",Thuy Tinh
74021317,16713034,5,"Quyển sách rất hay luôn. Đây là lần đầu mình đọc thể loại tiểu thuyết, cứ sợ rằng sẽ đọc không quen. Nhưng những câu từ và nội dung của quyển sách cứ lôi kéo mình đọc hết trang này đến trang khác. Mình hoàn thành xong quyển sách xong vòng 4 tiếng. 
cảm xúc đan xen nhau : vui vẻ, thương cảm và buồn bã. Những phần cuối là khóc 1 dòng sông luôn T.T
Nói chung highly recommend mọi người mua trải nghiệm nha.",Trân Bảo
74021317,18282761,5,"“Ngọt mà đắng, đắng nhưng rất ngọt” là những gì mình nghĩ sau khi đọc xong cuốn sách này. Cứ ngỡ rằng khổ tận cam lai, rồi Zezé sẽ có một cái kết đẹp cho riêng mình, nhưng không phải vậy, vì tới cuối cùng, cậu đã bị tước đi ánh mặt trời mà mãi cậu mới tìm ra.  
Mình không thích những cái kết buồn và những câu chuyện buồn thảm, u uất, nhưng câu chuyện này không phải vậy. Đọc xong dù cảm thấy rất buồn cho Zezé, nhưng mình biết rằng từ những mất mát đó, cậu bé Zezé đã học được cách yêu thương, biết cách lan toả những vầng nắng ám áp cho người khác; cũng biết rằng dù chuyện gì có xảy ra, nếu ta đã sinh ra trên đời thì ta phải kiên cường mà sống.
Đây là một câu chuyện vừa đắng vừa ngọt, hệt như vỏ cam và ruột cam.",Trần Nguyên Hồng
74021317,18252358,5,"Cuốn sách này thật tuyệt vời, mình thích cách in ấn và chọn lọc nội dung cho sách từ Nhã Nam. 
Về nội dung, thực sự với mình quá là cảm xúc. Nó đã làm mình - một thằng con trai phải khóc bởi những nội dung sau cuối. Mình cũng đã suy nghĩ nhiều với những tình tiết trong cuốn sách, nó đọng lại trong mình một chút gì đó nghẹn ngào, thương cảm và có cả đau xót. 
Nói chung là cuốn sách này rất đáng để các bạn sở hữu!!!
Mình chọn  Tiki Now giao nhanh nên chắc là không bị bong tróc sách như các bạn, vẫn cho 5 sao!",Đoàn Duy Khánh
74021317,20220918,5,book chính hãng,Nguyen Thai
74021317,14065874,4,Đây là đơn thứ 2 mình đặt trong đợt dọn kho Nhã Nam kì này. So với đơn thứ nhất thì may mắn đã được tiki chăm chút trong khâu đóng hàng hơn tuy nhiên sách tới tay nhiều cuốn vẫn bị quăn góc và móp khá nhiều. Riêng cuốn “Cây cam ngọt của tôi” cuối trang sách bị tình trạng như này ạ,Phương Thảo
74021317,13927947,2,"Mình luôn đánh giá cao về tốc độ giao hàng của tiki, nhưng mà tốc độ giao hàng nhanh lại đi kèm với đóng hàng cẩu thả thì thôi không cần đâu nhá. Gói hàng của mình có 8 quyển sách, 2 đồ khuyến mại được ném tùy tiện vào trong 1 cái hộp, không có bọc chống sốc. Hộp hàng giao tới tay mình thì bị thủng 1 lỗ to, không biết là do quá trình vận chuyển bị va đập hay có người cố tình cạy ra (đơn giá trị cao lại được thanh toán trước rồi nên muốn tráo hàng hay gì??). 1 trong 2 món hàng khuyến mại thì không thấy đâu, không biết là do bị rơi từ cái lỗ kia hay là đóng thiếu hàng nữa. Tóm lại là lần đặt hàng này tại tiki khiến mình rất thất vọng.",Tea tea
74021317,13889151,4,"Giao hàng nhanh, đủ nhưng phần dưới trang sách có hơi bị gấp. Mình ở xa nên vận chuyển đường dài, đến lúc nhận được hàng thì thấy hộp đã bóng tróc, rách các góc rồi. Mong Tiki lần sau đóng gói kĩ hơn. Ngoài ra thì mọi thứ đều ổn, sách đẹp, nội dung thì mình chưa đọc nhưng hy vọng là nó hay như mọi người review. Cám ơn Tiki về những món quà xinh xắn mình nhận được trong dịp Hội sách cuối năm này nha, mình rất thích chúng.",Thị Hồng Hiệp Khổng
74021317,18681634,5,"Nếu như ai cũng chúc bạn năm mới vui vẻ rồi, vậy tôi chúc bạn đi khắp núi sông, vẫn cảm thấy nhân gian xứng đáng.",Thùy Hậu
74021317,19819489,5,"Nhìn bên ngoài thì đây là cuốn ấn tượng nhất trong 5 cuốn mình mua, bìa và giấy đều rất đẹp. Nội dung thì mn đọc rồi biết nha!",Hoàng Ngoc
74021317,13655851,5,"Ai thấy cmt của mình nhất định phải mua về đọc nhé. Huhu qua đọc cái kết khóc 1 tiếng chưa ngưng được, buồn lắm :( nhưng mà hay lắm ạaa. Sao bây giờ mình mới đọc cuốn này nhỉ, hay lắm. Mà có nhiều đoạn buồn lắm, làm mình ám ảnh cả tuần nay. Cuốn sách quá là ý nghĩa và nhân văn, cảm thấy cuộc đời bản thân quá may mắn so với nhiều người. Đọc mà khóc nguyên hộp giấy ở nhà, sách hay và tuyệt vời lắmmm. 5 sao ạ",Minh Uyen
74021317,18087909,5,"Sách không có seal nhưng rất đẹp, không bị trầy xước hay bong tróc gì cả. Vận chuyển nhanh, đặt hôm trước hôm sau đã có rồi. 
Mình vừa đọc được mấy chục trang thôi nên cũng không biết cảm nhận sao cho vẹn. Giọng văn rất nhẹ nhàng và trong sáng, câu chuyện cũng rất giản đơn gần gũi, tuy mình không thấy nó hay xuất sắc nhưng rất đáng đọc thử. Mình không biết cái kết ra sao nhưng đến mấy trang mình đang đọc thì quyển sách giống như tưới tắm tâm hồn héo rũ của người ta vậy.",Trần Hoàng Kim 
74021317,18736676,5,"Sách đẹp cầm đã tay 
Giao nhanh 
Giá sale
Chuyện kể về 1 cậu bé trên hành trình khám phá nỗi đau và tình yêu thương 
Bìa sách lemhay kiểu vậy nhỉ",Ngọc Huệ
74021317,18065275,5,"Mặc dù đi làm ngày 12 tiếng, nhưng chỉ 4 ngày mình đã ngấu nghiến hết cuốn sách. Mỗi lần quá xúc động, mình đã đặt sách xuống cố gắng làm việc khác để quên đi. Nhưng rồi khi tiếp tục đọc nước mắt lại tuôn ra không ngừng.
1 câu chuyện kể về sự ích kỉ của thế giới người lớn... đối với những thiên thần nhỏ.",Việt Trinh
74021317,17719430,5,"Mình đặt nhiều cuốn cùng 1 lúc may là tiki giao trong nội thành đóng gói ổn, tuy ko có bọc chống sốc nhưng có thêm mấy miếng bìa để sách ko bị va đập quá nhiều, nên thành phẩm nhận được ko bị cong sách. Rất thích tiki trading lẫn shipper dễ thương",Alice T
74021317,19357152,5,Đã khóc khi xem đến phần cuối. Một quyển sách nên đọc và hiểu thêm về con trẻ. Tâm hồn và suy nghĩ của một đứa trẻ rất trong sáng và thuần khiết. Tất cả những gì người lớn đối xử với chúng đều sẽ được ghi nhận và mang theo suốt cuộc đời,Bảo Ngọc
74021317,8981219,5,"Cho đến khi những trang sách cuối cùng ấy khép lại, tâm hồn tôi, trái tim tôi vẫn còn bao thổn thức, một chút đau lòng, một chút tiếc nuối, một chút hạnh phúc đầy thương mến. . .

Cây cam ngọt của tôi- lời văn nhẹ nhàng, sâu lắng. 

Cây cam ngọt của tôi- ""Vị chua chát của cái nghèo hòa trộn với vị ngọt ngào khi khám phá ra những điều khiến cuộc đời này đáng sống... một tác phẩm kinh điển của Brazil"" _ Booklist. 

Cây cam ngọt của tôi- xin cảm ơn, vì những giây phút ấy. ??",Hồng Thư 
